"all_themes","major_topic","organization_org_state","short_label","measure","amount"
"ncmrr","Child Development & Behavior","CA","Rehabilitation","Awards",3
"ncmrr","Child Development & Behavior","CA","Rehabilitation","Funding",0.929181
"ncmrr","Child Development & Behavior","MA","Rehabilitation","Awards",1
"ncmrr","Child Development & Behavior","MA","Rehabilitation","Funding",0.08158
"ncmrr","Child Development & Behavior","OH","Rehabilitation","Awards",1
"ncmrr","Child Development & Behavior","OH","Rehabilitation","Funding",0.354268
"ncmrr","Child Development & Behavior","PA","Rehabilitation","Awards",1
"ncmrr","Child Development & Behavior","PA","Rehabilitation","Funding",0.497426
"ncmrr","Dev. Biology & Congenital Anomalies","AZ","Rehabilitation","Awards",1
"ncmrr","Dev. Biology & Congenital Anomalies","AZ","Rehabilitation","Funding",0.510446
"ncmrr","Dev. Biology & Congenital Anomalies","CA","Rehabilitation","Awards",1
"ncmrr","Dev. Biology & Congenital Anomalies","CA","Rehabilitation","Funding",0.055114
"ncmrr","Dev. Biology & Congenital Anomalies","CO","Rehabilitation","Awards",1
"ncmrr","Dev. Biology & Congenital Anomalies","CO","Rehabilitation","Funding",0.01
"ncmrr","Dev. Biology & Congenital Anomalies","CT","Rehabilitation","Awards",1
"ncmrr","Dev. Biology & Congenital Anomalies","CT","Rehabilitation","Funding",0.467962
"ncmrr","Dev. Biology & Congenital Anomalies","MA","Rehabilitation","Awards",3
"ncmrr","Dev. Biology & Congenital Anomalies","MA","Rehabilitation","Funding",1.804636
"ncmrr","Dev. Biology & Congenital Anomalies","MI","Rehabilitation","Awards",1
"ncmrr","Dev. Biology & Congenital Anomalies","MI","Rehabilitation","Funding",0.3861
"ncmrr","Dev. Biology & Congenital Anomalies","NH","Rehabilitation","Awards",1
"ncmrr","Dev. Biology & Congenital Anomalies","NH","Rehabilitation","Funding",0.499037
"ncmrr","Dev. Biology & Congenital Anomalies","NY","Rehabilitation","Awards",4
"ncmrr","Dev. Biology & Congenital Anomalies","NY","Rehabilitation","Funding",0.869711
"ncmrr","Dev. Biology & Congenital Anomalies","TX","Rehabilitation","Awards",1
"ncmrr","Dev. Biology & Congenital Anomalies","TX","Rehabilitation","Funding",0.199705
"ncmrr","Dev. Biology & Congenital Anomalies","WA","Rehabilitation","Awards",2
"ncmrr","Dev. Biology & Congenital Anomalies","WA","Rehabilitation","Funding",0.128265
"ncmrr","Dev. Biology & Congenital Anomalies","WI","Rehabilitation","Awards",1
"ncmrr","Dev. Biology & Congenital Anomalies","WI","Rehabilitation","Funding",0.225
"ncmrr","Gynecologic Health & Disease","FL","Rehabilitation","Awards",1
"ncmrr","Gynecologic Health & Disease","FL","Rehabilitation","Funding",0.440651
"ncmrr","Intellectual & Developmental Disabilities","CA","Rehabilitation","Awards",4
"ncmrr","Intellectual & Developmental Disabilities","CA","Rehabilitation","Funding",1.764811
"ncmrr","Intellectual & Developmental Disabilities","GA","Rehabilitation","Awards",1
"ncmrr","Intellectual & Developmental Disabilities","GA","Rehabilitation","Funding",0.238706
"ncmrr","Intellectual & Developmental Disabilities","MA","Rehabilitation","Awards",3
"ncmrr","Intellectual & Developmental Disabilities","MA","Rehabilitation","Funding",0.747811
"ncmrr","Intellectual & Developmental Disabilities","MO","Rehabilitation","Awards",2
"ncmrr","Intellectual & Developmental Disabilities","MO","Rehabilitation","Funding",0.249
"ncmrr","Intellectual & Developmental Disabilities","NC","Rehabilitation","Awards",1
"ncmrr","Intellectual & Developmental Disabilities","NC","Rehabilitation","Funding",0.133817
"ncmrr","Intellectual & Developmental Disabilities","OH","Rehabilitation","Awards",1
"ncmrr","Intellectual & Developmental Disabilities","OH","Rehabilitation","Funding",0.193105
"ncmrr","Intellectual & Developmental Disabilities","PA","Rehabilitation","Awards",1
"ncmrr","Intellectual & Developmental Disabilities","PA","Rehabilitation","Funding",0.672991
"ncmrr","Intellectual & Developmental Disabilities","SC","Rehabilitation","Awards",2
"ncmrr","Intellectual & Developmental Disabilities","SC","Rehabilitation","Funding",1.561205
"ncmrr","Intellectual & Developmental Disabilities","TX","Rehabilitation","Awards",1
"ncmrr","Intellectual & Developmental Disabilities","TX","Rehabilitation","Funding",0.039651
"ncmrr","Intellectual & Developmental Disabilities","WI","Rehabilitation","Awards",1
"ncmrr","Intellectual & Developmental Disabilities","WI","Rehabilitation","Funding",0.039271
"ncmrr","Natl. Ctr. for Med. Rehabilitation Res.","AL","Rehabilitation","Awards",4
"ncmrr","Natl. Ctr. for Med. Rehabilitation Res.","AL","Rehabilitation","Funding",2.825969
"ncmrr","Natl. Ctr. for Med. Rehabilitation Res.","AZ","Rehabilitation","Awards",4
"ncmrr","Natl. Ctr. for Med. Rehabilitation Res.","AZ","Rehabilitation","Funding",2.000017
"ncmrr","Natl. Ctr. for Med. Rehabilitation Res.","CA","Rehabilitation","Awards",17
"ncmrr","Natl. Ctr. for Med. Rehabilitation Res.","CA","Rehabilitation","Funding",9.577239
"ncmrr","Natl. Ctr. for Med. Rehabilitation Res.","CO","Rehabilitation","Awards",5
"ncmrr","Natl. Ctr. for Med. Rehabilitation Res.","CO","Rehabilitation","Funding",2.161325
"ncmrr","Natl. Ctr. for Med. Rehabilitation Res.","CT","Rehabilitation","Awards",2
"ncmrr","Natl. Ctr. for Med. Rehabilitation Res.","CT","Rehabilitation","Funding",0.507154
"ncmrr","Natl. Ctr. for Med. Rehabilitation Res.","DC","Rehabilitation","Awards",2
"ncmrr","Natl. Ctr. for Med. Rehabilitation Res.","DC","Rehabilitation","Funding",0.94923
"ncmrr","Natl. Ctr. for Med. Rehabilitation Res.","DE","Rehabilitation","Awards",5
"ncmrr","Natl. Ctr. for Med. Rehabilitation Res.","DE","Rehabilitation","Funding",1.096023
"ncmrr","Natl. Ctr. for Med. Rehabilitation Res.","FL","Rehabilitation","Awards",6
"ncmrr","Natl. Ctr. for Med. Rehabilitation Res.","FL","Rehabilitation","Funding",2.238252
"ncmrr","Natl. Ctr. for Med. Rehabilitation Res.","GA","Rehabilitation","Awards",11
"ncmrr","Natl. Ctr. for Med. Rehabilitation Res.","GA","Rehabilitation","Funding",4.845563
"ncmrr","Natl. Ctr. for Med. Rehabilitation Res.","IL","Rehabilitation","Awards",29
"ncmrr","Natl. Ctr. for Med. Rehabilitation Res.","IL","Rehabilitation","Funding",14.903483
"ncmrr","Natl. Ctr. for Med. Rehabilitation Res.","IN","Rehabilitation","Awards",2
"ncmrr","Natl. Ctr. for Med. Rehabilitation Res.","IN","Rehabilitation","Funding",0.773829
"ncmrr","Natl. Ctr. for Med. Rehabilitation Res.","KS","Rehabilitation","Awards",3
"ncmrr","Natl. Ctr. for Med. Rehabilitation Res.","KS","Rehabilitation","Funding",1.175959
"ncmrr","Natl. Ctr. for Med. Rehabilitation Res.","MA","Rehabilitation","Awards",8
"ncmrr","Natl. Ctr. for Med. Rehabilitation Res.","MA","Rehabilitation","Funding",4.540622
"ncmrr","Natl. Ctr. for Med. Rehabilitation Res.","MD","Rehabilitation","Awards",6
"ncmrr","Natl. Ctr. for Med. Rehabilitation Res.","MD","Rehabilitation","Funding",3.934689
"ncmrr","Natl. Ctr. for Med. Rehabilitation Res.","MI","Rehabilitation","Awards",12
"ncmrr","Natl. Ctr. for Med. Rehabilitation Res.","MI","Rehabilitation","Funding",4.585015
"ncmrr","Natl. Ctr. for Med. Rehabilitation Res.","MN","Rehabilitation","Awards",3
"ncmrr","Natl. Ctr. for Med. Rehabilitation Res.","MN","Rehabilitation","Funding",2.119731
"ncmrr","Natl. Ctr. for Med. Rehabilitation Res.","MO","Rehabilitation","Awards",7
"ncmrr","Natl. Ctr. for Med. Rehabilitation Res.","MO","Rehabilitation","Funding",3.541117
"ncmrr","Natl. Ctr. for Med. Rehabilitation Res.","NC","Rehabilitation","Awards",9
"ncmrr","Natl. Ctr. for Med. Rehabilitation Res.","NC","Rehabilitation","Funding",3.607414
"ncmrr","Natl. Ctr. for Med. Rehabilitation Res.","NE","Rehabilitation","Awards",3
"ncmrr","Natl. Ctr. for Med. Rehabilitation Res.","NE","Rehabilitation","Funding",1.771972
"ncmrr","Natl. Ctr. for Med. Rehabilitation Res.","NJ","Rehabilitation","Awards",4
"ncmrr","Natl. Ctr. for Med. Rehabilitation Res.","NJ","Rehabilitation","Funding",1.11085
"ncmrr","Natl. Ctr. for Med. Rehabilitation Res.","NY","Rehabilitation","Awards",5
"ncmrr","Natl. Ctr. for Med. Rehabilitation Res.","NY","Rehabilitation","Funding",2.355447
"ncmrr","Natl. Ctr. for Med. Rehabilitation Res.","OH","Rehabilitation","Awards",13
"ncmrr","Natl. Ctr. for Med. Rehabilitation Res.","OH","Rehabilitation","Funding",4.925286
"ncmrr","Natl. Ctr. for Med. Rehabilitation Res.","OR","Rehabilitation","Awards",3
"ncmrr","Natl. Ctr. for Med. Rehabilitation Res.","OR","Rehabilitation","Funding",1.249789
"ncmrr","Natl. Ctr. for Med. Rehabilitation Res.","PA","Rehabilitation","Awards",15
"ncmrr","Natl. Ctr. for Med. Rehabilitation Res.","PA","Rehabilitation","Funding",7.061353
"ncmrr","Natl. Ctr. for Med. Rehabilitation Res.","SC","Rehabilitation","Awards",5
"ncmrr","Natl. Ctr. for Med. Rehabilitation Res.","SC","Rehabilitation","Funding",3.016512
"ncmrr","Natl. Ctr. for Med. Rehabilitation Res.","TN","Rehabilitation","Awards",2
"ncmrr","Natl. Ctr. for Med. Rehabilitation Res.","TN","Rehabilitation","Funding",1.675932
"ncmrr","Natl. Ctr. for Med. Rehabilitation Res.","TX","Rehabilitation","Awards",6
"ncmrr","Natl. Ctr. for Med. Rehabilitation Res.","TX","Rehabilitation","Funding",2.231374
"ncmrr","Natl. Ctr. for Med. Rehabilitation Res.","UT","Rehabilitation","Awards",10
"ncmrr","Natl. Ctr. for Med. Rehabilitation Res.","UT","Rehabilitation","Funding",4.280684
"ncmrr","Natl. Ctr. for Med. Rehabilitation Res.","VA","Rehabilitation","Awards",4
"ncmrr","Natl. Ctr. for Med. Rehabilitation Res.","VA","Rehabilitation","Funding",1.759993
"ncmrr","Natl. Ctr. for Med. Rehabilitation Res.","WA","Rehabilitation","Awards",9
"ncmrr","Natl. Ctr. for Med. Rehabilitation Res.","WA","Rehabilitation","Funding",3.447954
"ncmrr","Natl. Ctr. for Med. Rehabilitation Res.","WI","Rehabilitation","Awards",5
"ncmrr","Natl. Ctr. for Med. Rehabilitation Res.","WI","Rehabilitation","Funding",2.61525
"ncmrr","Obstet. & Ped. Pharmacol. & Therap.","MO","Rehabilitation","Awards",1
"ncmrr","Obstet. & Ped. Pharmacol. & Therap.","MO","Rehabilitation","Funding",0.163507
"ncmrr","Obstet. & Ped. Pharmacol. & Therap.","OH","Rehabilitation","Awards",1
"ncmrr","Obstet. & Ped. Pharmacol. & Therap.","OH","Rehabilitation","Funding",0.053722
"ncmrr","Obstet. & Ped. Pharmacol. & Therap.","WI","Rehabilitation","Awards",1
"ncmrr","Obstet. & Ped. Pharmacol. & Therap.","WI","Rehabilitation","Funding",0.34332
"ncmrr","Pediatric Growth & Nutrition","MA","Rehabilitation","Awards",1
"ncmrr","Pediatric Growth & Nutrition","MA","Rehabilitation","Funding",0.631027
"ncmrr","Pediatric Growth & Nutrition","NC","Rehabilitation","Awards",2
"ncmrr","Pediatric Growth & Nutrition","NC","Rehabilitation","Funding",10.97448
"ncmrr","Pediatric Growth & Nutrition","UT","Rehabilitation","Awards",1
"ncmrr","Pediatric Growth & Nutrition","UT","Rehabilitation","Funding",0.055114
"ncmrr","Pediatric Growth & Nutrition","WI","Rehabilitation","Awards",1
"ncmrr","Pediatric Growth & Nutrition","WI","Rehabilitation","Funding",0.633769
"ncmrr","Pediatric Trauma & Critical Care","NC","Rehabilitation","Awards",1
"ncmrr","Pediatric Trauma & Critical Care","NC","Rehabilitation","Funding",0.647003
"ncmrr","Pediatric Trauma & Critical Care","NV","Rehabilitation","Awards",1
"ncmrr","Pediatric Trauma & Critical Care","NV","Rehabilitation","Funding",0.153602
"ncmrr","Pediatric Trauma & Critical Care","OH","Rehabilitation","Awards",1
"ncmrr","Pediatric Trauma & Critical Care","OH","Rehabilitation","Funding",0.616983
"ncmrr","Pediatric Trauma & Critical Care","SC","Rehabilitation","Awards",1
"ncmrr","Pediatric Trauma & Critical Care","SC","Rehabilitation","Funding",0.578158
"ncmrr","Population Dynamics","IL","Rehabilitation","Awards",1
"ncmrr","Population Dynamics","IL","Rehabilitation","Funding",0.409731
"ncmrr","Population Dynamics","MN","Rehabilitation","Awards",1
"ncmrr","Population Dynamics","MN","Rehabilitation","Funding",0.665503
"ncmrr","Pregnancy & Perinatology","CA","Rehabilitation","Awards",2
"ncmrr","Pregnancy & Perinatology","CA","Rehabilitation","Funding",0.921272
"ncmrr","Pregnancy & Perinatology","ID","Rehabilitation","Awards",1
"ncmrr","Pregnancy & Perinatology","ID","Rehabilitation","Funding",0.573021
"ncmrr","Pregnancy & Perinatology","MI","Rehabilitation","Awards",2
"ncmrr","Pregnancy & Perinatology","MI","Rehabilitation","Funding",0.194446
"ncmrr","Pregnancy & Perinatology","MO","Rehabilitation","Awards",1
"ncmrr","Pregnancy & Perinatology","MO","Rehabilitation","Funding",0.334325
"ncmrr","Pregnancy & Perinatology","PA","Rehabilitation","Awards",2
"ncmrr","Pregnancy & Perinatology","PA","Rehabilitation","Funding",0.870798
"ncmrr","Pregnancy & Perinatology","TX","Rehabilitation","Awards",1
"ncmrr","Pregnancy & Perinatology","TX","Rehabilitation","Funding",0.585281
"theme1","Child Development & Behavior","CA","Developmental Biology","Awards",1
"theme1","Child Development & Behavior","CA","Developmental Biology","Funding",0.65176
"theme1","Child Development & Behavior","IA","Developmental Biology","Awards",1
"theme1","Child Development & Behavior","IA","Developmental Biology","Funding",0.146086
"theme1","Child Development & Behavior","IN","Developmental Biology","Awards",1
"theme1","Child Development & Behavior","IN","Developmental Biology","Funding",0.01
"theme1","Child Development & Behavior","KY","Developmental Biology","Awards",1
"theme1","Child Development & Behavior","KY","Developmental Biology","Funding",0.249
"theme1","Child Development & Behavior","NY","Developmental Biology","Awards",1
"theme1","Child Development & Behavior","NY","Developmental Biology","Funding",0.758206
"theme1","Child Development & Behavior","TN","Developmental Biology","Awards",1
"theme1","Child Development & Behavior","TN","Developmental Biology","Funding",0.01
"theme1","Dev. Biology & Congenital Anomalies","AL","Developmental Biology","Awards",1
"theme1","Dev. Biology & Congenital Anomalies","AL","Developmental Biology","Funding",0.602956
"theme1","Dev. Biology & Congenital Anomalies","AZ","Developmental Biology","Awards",2
"theme1","Dev. Biology & Congenital Anomalies","AZ","Developmental Biology","Funding",0.759446
"theme1","Dev. Biology & Congenital Anomalies","CA","Developmental Biology","Awards",25
"theme1","Dev. Biology & Congenital Anomalies","CA","Developmental Biology","Funding",9.390598
"theme1","Dev. Biology & Congenital Anomalies","CO","Developmental Biology","Awards",3
"theme1","Dev. Biology & Congenital Anomalies","CO","Developmental Biology","Funding",0.496052
"theme1","Dev. Biology & Congenital Anomalies","CT","Developmental Biology","Awards",9
"theme1","Dev. Biology & Congenital Anomalies","CT","Developmental Biology","Funding",4.305171
"theme1","Dev. Biology & Congenital Anomalies","DC","Developmental Biology","Awards",1
"theme1","Dev. Biology & Congenital Anomalies","DC","Developmental Biology","Funding",0.54036
"theme1","Dev. Biology & Congenital Anomalies","FL","Developmental Biology","Awards",1
"theme1","Dev. Biology & Congenital Anomalies","FL","Developmental Biology","Funding",0.724899
"theme1","Dev. Biology & Congenital Anomalies","GA","Developmental Biology","Awards",4
"theme1","Dev. Biology & Congenital Anomalies","GA","Developmental Biology","Funding",0.496881
"theme1","Dev. Biology & Congenital Anomalies","HI","Developmental Biology","Awards",1
"theme1","Dev. Biology & Congenital Anomalies","HI","Developmental Biology","Funding",0.1565
"theme1","Dev. Biology & Congenital Anomalies","ID","Developmental Biology","Awards",1
"theme1","Dev. Biology & Congenital Anomalies","ID","Developmental Biology","Funding",0.415376
"theme1","Dev. Biology & Congenital Anomalies","IL","Developmental Biology","Awards",9
"theme1","Dev. Biology & Congenital Anomalies","IL","Developmental Biology","Funding",3.724744
"theme1","Dev. Biology & Congenital Anomalies","IN","Developmental Biology","Awards",1
"theme1","Dev. Biology & Congenital Anomalies","IN","Developmental Biology","Funding",0.425348
"theme1","Dev. Biology & Congenital Anomalies","KY","Developmental Biology","Awards",2
"theme1","Dev. Biology & Congenital Anomalies","KY","Developmental Biology","Funding",1.066599
"theme1","Dev. Biology & Congenital Anomalies","LA","Developmental Biology","Awards",1
"theme1","Dev. Biology & Congenital Anomalies","LA","Developmental Biology","Funding",0.136916
"theme1","Dev. Biology & Congenital Anomalies","MA","Developmental Biology","Awards",25
"theme1","Dev. Biology & Congenital Anomalies","MA","Developmental Biology","Funding",22.50319
"theme1","Dev. Biology & Congenital Anomalies","MD","Developmental Biology","Awards",8
"theme1","Dev. Biology & Congenital Anomalies","MD","Developmental Biology","Funding",2.85679
"theme1","Dev. Biology & Congenital Anomalies","ME","Developmental Biology","Awards",5
"theme1","Dev. Biology & Congenital Anomalies","ME","Developmental Biology","Funding",4.136952
"theme1","Dev. Biology & Congenital Anomalies","MI","Developmental Biology","Awards",6
"theme1","Dev. Biology & Congenital Anomalies","MI","Developmental Biology","Funding",2.180085
"theme1","Dev. Biology & Congenital Anomalies","MN","Developmental Biology","Awards",3
"theme1","Dev. Biology & Congenital Anomalies","MN","Developmental Biology","Funding",0.70389
"theme1","Dev. Biology & Congenital Anomalies","MO","Developmental Biology","Awards",5
"theme1","Dev. Biology & Congenital Anomalies","MO","Developmental Biology","Funding",1.919654
"theme1","Dev. Biology & Congenital Anomalies","MS","Developmental Biology","Awards",1
"theme1","Dev. Biology & Congenital Anomalies","MS","Developmental Biology","Funding",0.411969
"theme1","Dev. Biology & Congenital Anomalies","NC","Developmental Biology","Awards",18
"theme1","Dev. Biology & Congenital Anomalies","NC","Developmental Biology","Funding",6.654934
"theme1","Dev. Biology & Congenital Anomalies","NJ","Developmental Biology","Awards",12
"theme1","Dev. Biology & Congenital Anomalies","NJ","Developmental Biology","Funding",5.385587
"theme1","Dev. Biology & Congenital Anomalies","NY","Developmental Biology","Awards",31
"theme1","Dev. Biology & Congenital Anomalies","NY","Developmental Biology","Funding",11.004916
"theme1","Dev. Biology & Congenital Anomalies","OH","Developmental Biology","Awards",10
"theme1","Dev. Biology & Congenital Anomalies","OH","Developmental Biology","Funding",4.05958
"theme1","Dev. Biology & Congenital Anomalies","OR","Developmental Biology","Awards",6
"theme1","Dev. Biology & Congenital Anomalies","OR","Developmental Biology","Funding",1.685063
"theme1","Dev. Biology & Congenital Anomalies","PA","Developmental Biology","Awards",17
"theme1","Dev. Biology & Congenital Anomalies","PA","Developmental Biology","Funding",6.029907
"theme1","Dev. Biology & Congenital Anomalies","TX","Developmental Biology","Awards",18
"theme1","Dev. Biology & Congenital Anomalies","TX","Developmental Biology","Funding",7.965026
"theme1","Dev. Biology & Congenital Anomalies","UT","Developmental Biology","Awards",3
"theme1","Dev. Biology & Congenital Anomalies","UT","Developmental Biology","Funding",0.877271
"theme1","Dev. Biology & Congenital Anomalies","VA","Developmental Biology","Awards",5
"theme1","Dev. Biology & Congenital Anomalies","VA","Developmental Biology","Funding",1.122862
"theme1","Dev. Biology & Congenital Anomalies","WA","Developmental Biology","Awards",8
"theme1","Dev. Biology & Congenital Anomalies","WA","Developmental Biology","Funding",3.411575
"theme1","Dev. Biology & Congenital Anomalies","WI","Developmental Biology","Awards",4
"theme1","Dev. Biology & Congenital Anomalies","WI","Developmental Biology","Funding",0.696725
"theme1","Fertility & Infertility","AZ","Developmental Biology","Awards",1
"theme1","Fertility & Infertility","AZ","Developmental Biology","Funding",0.489777
"theme1","Fertility & Infertility","CA","Developmental Biology","Awards",13
"theme1","Fertility & Infertility","CA","Developmental Biology","Funding",5.640957
"theme1","Fertility & Infertility","CO","Developmental Biology","Awards",5
"theme1","Fertility & Infertility","CO","Developmental Biology","Funding",2.501123
"theme1","Fertility & Infertility","CT","Developmental Biology","Awards",5
"theme1","Fertility & Infertility","CT","Developmental Biology","Funding",3.227082
"theme1","Fertility & Infertility","GA","Developmental Biology","Awards",4
"theme1","Fertility & Infertility","GA","Developmental Biology","Funding",0.434143
"theme1","Fertility & Infertility","HI","Developmental Biology","Awards",1
"theme1","Fertility & Infertility","HI","Developmental Biology","Funding",0.02
"theme1","Fertility & Infertility","IL","Developmental Biology","Awards",4
"theme1","Fertility & Infertility","IL","Developmental Biology","Funding",3.366018
"theme1","Fertility & Infertility","IN","Developmental Biology","Awards",2
"theme1","Fertility & Infertility","IN","Developmental Biology","Funding",0.727714
"theme1","Fertility & Infertility","KS","Developmental Biology","Awards",5
"theme1","Fertility & Infertility","KS","Developmental Biology","Funding",1.701537
"theme1","Fertility & Infertility","KY","Developmental Biology","Awards",2
"theme1","Fertility & Infertility","KY","Developmental Biology","Funding",0.573014
"theme1","Fertility & Infertility","LA","Developmental Biology","Awards",1
"theme1","Fertility & Infertility","LA","Developmental Biology","Funding",0.484361
"theme1","Fertility & Infertility","MA","Developmental Biology","Awards",14
"theme1","Fertility & Infertility","MA","Developmental Biology","Funding",6.198815
"theme1","Fertility & Infertility","MD","Developmental Biology","Awards",6
"theme1","Fertility & Infertility","MD","Developmental Biology","Funding",1.777856
"theme1","Fertility & Infertility","ME","Developmental Biology","Awards",1
"theme1","Fertility & Infertility","ME","Developmental Biology","Funding",0.401093
"theme1","Fertility & Infertility","MI","Developmental Biology","Awards",10
"theme1","Fertility & Infertility","MI","Developmental Biology","Funding",3.695774
"theme1","Fertility & Infertility","MO","Developmental Biology","Awards",7
"theme1","Fertility & Infertility","MO","Developmental Biology","Funding",2.655114
"theme1","Fertility & Infertility","MS","Developmental Biology","Awards",1
"theme1","Fertility & Infertility","MS","Developmental Biology","Funding",0.215797
"theme1","Fertility & Infertility","NC","Developmental Biology","Awards",5
"theme1","Fertility & Infertility","NC","Developmental Biology","Funding",1.975568
"theme1","Fertility & Infertility","NE","Developmental Biology","Awards",1
"theme1","Fertility & Infertility","NE","Developmental Biology","Funding",0.239086
"theme1","Fertility & Infertility","NH","Developmental Biology","Awards",1
"theme1","Fertility & Infertility","NH","Developmental Biology","Funding",0.45025
"theme1","Fertility & Infertility","NJ","Developmental Biology","Awards",6
"theme1","Fertility & Infertility","NJ","Developmental Biology","Funding",1.789129
"theme1","Fertility & Infertility","NY","Developmental Biology","Awards",23
"theme1","Fertility & Infertility","NY","Developmental Biology","Funding",10.463834
"theme1","Fertility & Infertility","OH","Developmental Biology","Awards",3
"theme1","Fertility & Infertility","OH","Developmental Biology","Funding",1.291802
"theme1","Fertility & Infertility","OR","Developmental Biology","Awards",2
"theme1","Fertility & Infertility","OR","Developmental Biology","Funding",0.985899
"theme1","Fertility & Infertility","PA","Developmental Biology","Awards",17
"theme1","Fertility & Infertility","PA","Developmental Biology","Funding",6.137943
"theme1","Fertility & Infertility","TX","Developmental Biology","Awards",13
"theme1","Fertility & Infertility","TX","Developmental Biology","Funding",5.698738
"theme1","Fertility & Infertility","UT","Developmental Biology","Awards",3
"theme1","Fertility & Infertility","UT","Developmental Biology","Funding",1.212787
"theme1","Fertility & Infertility","VA","Developmental Biology","Awards",3
"theme1","Fertility & Infertility","VA","Developmental Biology","Funding",1.214973
"theme1","Fertility & Infertility","VT","Developmental Biology","Awards",1
"theme1","Fertility & Infertility","VT","Developmental Biology","Funding",0.440918
"theme1","Fertility & Infertility","WA","Developmental Biology","Awards",2
"theme1","Fertility & Infertility","WA","Developmental Biology","Funding",0.811942
"theme1","Fertility & Infertility","WI","Developmental Biology","Awards",4
"theme1","Fertility & Infertility","WI","Developmental Biology","Funding",1.473204
"theme1","Fertility & Infertility","WY","Developmental Biology","Awards",2
"theme1","Fertility & Infertility","WY","Developmental Biology","Funding",0.7225
"theme1","Gynecologic Health & Disease","CA","Developmental Biology","Awards",2
"theme1","Gynecologic Health & Disease","CA","Developmental Biology","Funding",0.601196
"theme1","Gynecologic Health & Disease","CT","Developmental Biology","Awards",2
"theme1","Gynecologic Health & Disease","CT","Developmental Biology","Funding",0.902601
"theme1","Gynecologic Health & Disease","HI","Developmental Biology","Awards",1
"theme1","Gynecologic Health & Disease","HI","Developmental Biology","Funding",0.1565
"theme1","Gynecologic Health & Disease","IL","Developmental Biology","Awards",1
"theme1","Gynecologic Health & Disease","IL","Developmental Biology","Funding",0.652138
"theme1","Gynecologic Health & Disease","IN","Developmental Biology","Awards",1
"theme1","Gynecologic Health & Disease","IN","Developmental Biology","Funding",0.627031
"theme1","Gynecologic Health & Disease","MA","Developmental Biology","Awards",2
"theme1","Gynecologic Health & Disease","MA","Developmental Biology","Funding",0.891037
"theme1","Gynecologic Health & Disease","MD","Developmental Biology","Awards",2
"theme1","Gynecologic Health & Disease","MD","Developmental Biology","Funding",1.728189
"theme1","Gynecologic Health & Disease","MI","Developmental Biology","Awards",5
"theme1","Gynecologic Health & Disease","MI","Developmental Biology","Funding",3.092384
"theme1","Gynecologic Health & Disease","MO","Developmental Biology","Awards",1
"theme1","Gynecologic Health & Disease","MO","Developmental Biology","Funding",0.425939
"theme1","Gynecologic Health & Disease","OH","Developmental Biology","Awards",1
"theme1","Gynecologic Health & Disease","OH","Developmental Biology","Funding",0.688436
"theme1","Gynecologic Health & Disease","TN","Developmental Biology","Awards",1
"theme1","Gynecologic Health & Disease","TN","Developmental Biology","Funding",0.672026
"theme1","Gynecologic Health & Disease","TX","Developmental Biology","Awards",5
"theme1","Gynecologic Health & Disease","TX","Developmental Biology","Funding",2.846088
"theme1","Intellectual & Developmental Disabilities","AL","Developmental Biology","Awards",1
"theme1","Intellectual & Developmental Disabilities","AL","Developmental Biology","Funding",0.589008
"theme1","Intellectual & Developmental Disabilities","AR","Developmental Biology","Awards",1
"theme1","Intellectual & Developmental Disabilities","AR","Developmental Biology","Funding",0.295923
"theme1","Intellectual & Developmental Disabilities","CA","Developmental Biology","Awards",12
"theme1","Intellectual & Developmental Disabilities","CA","Developmental Biology","Funding",4.524168
"theme1","Intellectual & Developmental Disabilities","CO","Developmental Biology","Awards",6
"theme1","Intellectual & Developmental Disabilities","CO","Developmental Biology","Funding",2.634019
"theme1","Intellectual & Developmental Disabilities","CT","Developmental Biology","Awards",3
"theme1","Intellectual & Developmental Disabilities","CT","Developmental Biology","Funding",1.177285
"theme1","Intellectual & Developmental Disabilities","DC","Developmental Biology","Awards",1
"theme1","Intellectual & Developmental Disabilities","DC","Developmental Biology","Funding",0.377506
"theme1","Intellectual & Developmental Disabilities","DE","Developmental Biology","Awards",1
"theme1","Intellectual & Developmental Disabilities","DE","Developmental Biology","Funding",0.58011
"theme1","Intellectual & Developmental Disabilities","FL","Developmental Biology","Awards",3
"theme1","Intellectual & Developmental Disabilities","FL","Developmental Biology","Funding",1.29455
"theme1","Intellectual & Developmental Disabilities","GA","Developmental Biology","Awards",6
"theme1","Intellectual & Developmental Disabilities","GA","Developmental Biology","Funding",3.43757
"theme1","Intellectual & Developmental Disabilities","IA","Developmental Biology","Awards",2
"theme1","Intellectual & Developmental Disabilities","IA","Developmental Biology","Funding",1.923586
"theme1","Intellectual & Developmental Disabilities","IL","Developmental Biology","Awards",3
"theme1","Intellectual & Developmental Disabilities","IL","Developmental Biology","Funding",0.452636
"theme1","Intellectual & Developmental Disabilities","IN","Developmental Biology","Awards",2
"theme1","Intellectual & Developmental Disabilities","IN","Developmental Biology","Funding",2.303055
"theme1","Intellectual & Developmental Disabilities","KY","Developmental Biology","Awards",1
"theme1","Intellectual & Developmental Disabilities","KY","Developmental Biology","Funding",0.456892
"theme1","Intellectual & Developmental Disabilities","MA","Developmental Biology","Awards",17
"theme1","Intellectual & Developmental Disabilities","MA","Developmental Biology","Funding",9.516886
